Douglas Adams,더글러스 애덤스
Gerard Monaco,제라드 모나코
Nigel Ipinson,나이절 이핀슨
Tim McMullan,팀 맥멀런
John Day,존 데이
Emily Carey,에밀리 케리
Lady Leshurr,레이디 레셔
Robert Jenrick,로버트 젠릭
Danny Sapani,대니 사 파니
Eddie Hamilton,에디 해밀턴
Nikki Cross,니키 크로스
Will Quince,윌 퀸스
Danielle Sharp,대니엘 샤프
Demarai Gray,데마라이 그레이
Kieffer Moore,키퍼 무어
Joe Sugg,조 슈그
Tom Cane,톰 케인
Taron Egerton,태런 에저턴
Joe Gomez,조 고메스
James Wilson,제임스 안토니 윌슨
Suki Waterhouse,수키 워터하우스
Grant Ward,그랜트 워드
Amal Clooney,아말 클루니
Tyrone Mings,타이론 밍스
Conor Washington,코너 워싱턴
Oli McBurnie,올리버 맥버니
John Hollingworth,존 홀링즈워스
KSI,KSI
Isobelle Molloy,이저벨 멀로이
Ivan Toney,이반 토니
Julia Joyce,줄리아 조이스
Mia Mckenna-Bruce,미아 매케나브루스
Joivan Wade,조이반 웨이드
James Maddison,제임스 매디슨
Duncan Campbell,던컨 캠벨
Carole Ruggier,캐럴 루기어
Callum Turner,캘럼 터너
Will Vaulks,윌 보크스
Joe Morrell,조 모렐
Jon S. Baird,존 S. 베어드
Jane Sherwin,제인 셔윈
Fox Stevenson,폭스 스티븐슨
Richard M. Goody,리처드 M. 구디
Margaret Tebbit,마거릿 테빗
Sheena Wellington,시나 웰링턴
Becky Hill,베키 힐
Adam Smith,애덤 스미스
Frances,프랜시스
William Ruane,윌리엄 루앤
Melanie Bromley,멜러니 브롬리
Penelope Chetwode,퍼넬러피 체트우드
Max Lloyd-Jones,맥스 로이드존스
Ben Hardy,벤 하디
Razane Jammal,라잔 잠말
Stephanie Meadow,스테퍼니 메도
Regan Poole,리건 풀
Marcus Butler,마커스 버틀러
Paul Tomalin,폴 토멀린
Liz McInnes,리즈 매키니스
Tim Chow,조우딩양
Katy Tiz,케이티 티즈
Sarah Wiltshire,세라 윌트셔
Jasmin Walia,재스민 왈리아
Christina Novelli,크리스티나 노벨 리
Fran Kirby,프랜 커비
Jihadi John,지하디 존
Frank Martin,프랭크 마틴
John Swift,존 스위프트
Alex Greenwood,앨릭스 그린우드
George Russell,조지 러셀
Ian Beattie,이안 비티
Mark Gill,마크 길
Rory Storm,로리 스톰
Neal Scanlan,닐 스캔런
Cressida Bonas,크레시다 보나스
Anneliese Dodds,애널리스 도즈
Hermione Corfield,헤르미온느 코필드
Nadine Shah,나딘 샤
Emily Berrington,에밀리 베링턴
Jodie Comer,조디 코머
Jak Alnwick,잭 앨른윅
Jemma Dallender,젬마 달렌더
Danny Pink,대니 핑크
James Bay,제임스 베이
Charlotte OC,샬럿 OC
David Williams,데이비드 윌리엄스
Daisy Bevan,데이지 베번
Paul Newbold,폴 뉴볼드
Ollie Watkins,올리 왓킨스
Owen Roberts,오언 로버츠
Parker Luciani,파커 루치아니
Dominic Solanke,도미닉 솔란케
Grado,그레임 스티블리
Nell Hudson,넬 허드슨
Endymion Porter Wilkinson,엔디미언 윌킨슨
Peter Rodger,피터 로저
Rae Morris,레이 모리스
Brian Perez,브라이언 페레즈
Euphemia Lamb,유피미아 램
Nathan Gill,네이선 길
Brooklyn Beckham,브루클린 베컴
Jordan Young,조던 영
Princess Charlotte of Wales,웨일스 공녀 샬럿 (2015년)
Chris Philp,크리스 필립
Bipolar Sunshine,비폴라 선샤인
Dean-Charles Chapman,딘찰스 채프먼
George the Poet,조지 더 포앳
Ed Woodward,에드 우드워드
Dorothy Atkinson,도러시 앳킨슨
Maddy Hill,매디 힐
Simon Shelton,사이먼 셸턴
Sinéad Harnett,시네이드 하넷
Otto Bathurst,오토 배서스트
Ian Duncan,이언 덩컨
Sophie Cookson,소피 쿡슨
Gemma Padley,제마 패들리
Baily Cargill,베일리 카길
Hannah Arterton,한나 아터턴
Kevin Guthrie,케빈 거스리
Owen Harris,오언 해리스
Chloe Pirrie,클로이 피리
Ross Murdoch,로스 머독
Charmian Gooch,차미안 구치 (Charmian Gooch)
Chronik,크로닉
Emilia Jones,에밀리아 존스
Will Tudor,윌 튜더
Little Nikki,리틀 니키
Gala Gordon,갈라 고든
Indiana,인디애나
Mimi Keene,미미 킨
Iain McGilchrist,Iain McGilchrist
Dan Wilde,댄 와일드
Terence Lambert,테런스 램버트
Adam Peaty,애덤 피티
Withered Hand,위더드 핸드
MJ Williams,조던 윌리엄스
TomSka,톰스카
Wendy Moore,웬디 무어
Lauren Mayberry,로런 메이버리
Jo Martin,조 마틴
Jordan Rossiter,조던 로시터
Melissa Steel,멀리사 스틸
Oliver Burke,올리버 버크
Ivan Menezes,아이번 머네이저스
Ben Proud,벤저민 프라우드
Aidan O'Rourke,에이든 오루크
Caroline O'Neill,캐롤라인 오닐
Matt Targett,맷 타겟
Nigel Short,나이절 쇼트
Josh Sheehan,조시 시핸
Danielle Harrison,대니엘 해리슨
Karen Harding,카렌 하딩
Paddy McNair,패트릭 맥네어
Hannah Graham,초안:한나 그레이엄의 살인
Fleur East,플러 이스트
Adam Davies,애덤 데이비스
GoGo Penguin,고고 펭귄
Poppy Drayton,포피 드레이턴
Novelist,노벨리스트
Sophie,소피
Rhodes,로드스
Kwabs,퀍스
Steve Easterbrook,스티브 이스터브룩
Suzanne Farrington,수잰 패링턴
Euphemia Anderson,유피미아 앤더슨
Nathan Oduwa,나단 오두와
Mason Holgate,메이슨 홀게이트
Ronald Rowe,로널드 로
Jack Dunn,잭 던
Jack Farthing,잭 파딩
William Brass,윌리엄 브라스
Jacob Scipio,제이컵 시피오
Elwen Rowlands,엘웬 로우런즈
Henry Clay,헨리 클레이
Victoria Yeates,빅토리아 예이츠
Lloyd Jones,로이드 존스
Dominic Ball,도미닉 볼
Henrietta Jex-Blake,헨리에타 젝스블레이크
Nigel Cooke,나이절 쿡
Sheyi Ojo,셰이 오조
Brigadier Rupert Jones,루퍼트 존스
Maisie Richardson-Sellers,메이지 리처드슨셀러스
Kieran Tierney,키어런 티어니
Alex Lawther,알렉스 로더
Esther Smith,에스터 스미스
Cara Theobold,카라 시오볼드
Tahirah Sharif,타히라 샤리프
Claudia Jessie,클로디아 제시
Wendy Morton,웬디 모턴
Matt Macey,맷 메이시
Shura,슈라
Isabel Greenberg,이저벨 그린버그
Alex Davey,알렉스 데이비
Jacqui Hawkins,재퀴 호킨스
James Maynard,제임스 메이나드
Ruben Loftus-Cheek,루벤 로프터스-치크
Ainsley Maitland-Niles,에인슬리 메이틀랜드나일스
Connor Randall,코너 랜달
Danny Ward,대니 워드
Mark Andrews,마크 앤드류스
Alison Wright,앨리슨 라이트
Michaela Coel,미케일라 코얼
Josh Onomah,조쉬 오노마
Paul Hilton,폴 힐튼
Davood Ghadami,데이빗 가다미
Andrew Tate,앤드류 테이트
Culture Shock,컬처 쇼크
Stella Maxwell,스텔라 맥스웰
Sonoya Mizuno,미즈노 소노야
Rico Henry,리코 헨리
Matt Stokoe,매트 스토코
Iain Murray,이안 머레이
Rakhee Thakrar,락히 타크라
Harry Winks,해리 윙크스
Dudley Howard Williams,더들리 윌리엄스
Danny-Boy Hatchard,대니 보이 해치드
Låpsley,랩슬리
Liam Shephard,리엄 셰퍼드
Gus March-Phillipps,거스 마치필립스
Ben Haenow,벤 헤이나우
Victoria Atkins,빅토리아 앳킨스
Neil McCormick,닐 맥코믹
Jeremy Quin,제러미 퀸
Jade Olivia Gordon,제이드 고든
Jack Harper,잭 하퍼
Amit Shah,아미트 샤
Nell Williams,넬 윌리엄스
Alex Chalk,앨릭스 초크
Maria Caulfield,마리아 콜필드
Georgina Campbell,조지나 캠벨
John Keswick,존 케직
Mal Young,맬 영
Dominic Calvert-Lewin,도미닉 캘버트루인
Jade Thirlwall,제이드 시얼웰
Leigh-Anne Gray,리앤 피노크
William Magee,윌리엄 메이지
Mims Davies,밈스 데이비스
James Cartlidge,제임스 카틀리지
Steve Double,스티브 더블
Oliver Dowden,올리버 다우든
Lucy Frazer,루시 프레이저
Brad Halliday,브래드 할리데이
Suella Braverman,수엘라 브래버먼
Luke Hall,루크 홀
Jamie Lawson,제이미 로슨
Margaret Greenwood,마거릿 그린우드
Barnaby Swire,바너비 스와이어
Chloe Birch,클로이 버치
Ryan Seager,라이언 시거
Charlotte Hope,샬럿 호프
Rahul Kohli,라훌 콜리
Hannah Maria Jones,해나 마리아 존스
Jim Eliot,짐 엘리엇
Natalie Holt,내털리 앤 홀트
Beth Mead,베스 미드
Jordan Houghton,조던 휴튼
Rebecca Long-Bailey,레베카 롱베일리
Michael Enright,마이클 엔라이트
Victoria Prentis,빅토리아 프렌티스
Rishi Sunak,리시 수낵
Kate Quilton,케이트 퀼턴
Alec Utgoff,알렉 엇가프
Stormzy,스톰지
Ranil Jayawardena,라닐 자야와르데나
Sigala,시갈라
Charlie Heaton,찰리 히턴
Jo Churchill,조 처칠
Jo Cox,조 콕스
Milo Parker,마일로 파커
Harriet Dart,해리엇 다트
Adam Pearson,애덤 피어슨
Mia Goth,미아 고스
Chloe Cowen,클로이 카원
Kevin Foster,케빈 포스터
Alex Samuel,앨릭스 새뮤얼
Jemma Simmons,제마 시먼스
Ola Aina,올라 아이나
Cameron Brannagan,카메론 브래너건
Paula Hawkins,폴라 호킨스
Clive Lewis,클라이브 루이스
Rachael Maskell,레이철 매스켈
Johnny Mercer,조니 머서
Jo Stevens,조 스티븐스
Rachel Botsman,레이첼 보츠먼
Oleg Radzinsky,올레크 라진스키
Rebecca Benson,리베카 벤슨
Joyce Vincent,조이스 빈센트
Seema Kennedy,시마 케네디
Lionel Ellis,라이어널 엘리스
Bugzy Malone,버그지 멀론
Mohammad Zahoor,모하마드 자 휴르
Harper Beckham,하퍼 베컴
Kate Stewart,케이트 스튜어트
Romeo Beckham,로미오 베컴
Connor Ogilvie,코너 오길비
Austin Rawlinson,오스틴 롤린슨
Heather Barnett,헤더 바넷 (Heather Barnett)
Jeanne du Maurier,잔 듀모리에
Francine Jones,프랜신 존스
Sylvia Noble,실비 노블
Tish Jones,티시 존스
Nikita Parris,니키타 패리스
Craig Owens,크레이그 오언스
Donald Love,도널드 러브
Rob Holding,롭 홀딩
Ryan Kent,라이언 켄트
Christian Oxlade-Chamberlain,크리스천 옥슬레이드체임벌린
Luke Greenbank,루크 그린뱅크
David Avery,데이비드 에이버리
Angus Gunn,앵거스 건
Robert Simms,로버트 심스
H. Hawkline,H. 호크라인
Simone Finn,시몬 핀
David Oxtoby,데이비드 옥스토비
James Travis Jenkins,제임스 트래비스 젱킨스
Christina Hodson,크리스티나 호드슨
Cameron Borthwick-Jackson,카메론 보스윅-잭슨
Ben Godfrey,벤 고드프리
Kalvin Phillips,캘빈 필립스
Chloé Zhao,클로이 자오
Adil Nabi,아딜 나비
Reece Oxford,리스 옥스퍼드
Rima Horton,리마 호턴
Ruby Barnhill,루비 반힐
Alex Roe,앨릭스 로
Tom Miller,톰 밀러
Ronald Lancaster,로널드 랭커스터
Paul Scully,폴 스컬리
Gerald Jones,제럴드 존스
Algernon Newton,앨저넌 뉴턴
Charlotte Hogg,샬럿 호그
Craig Williams,크레이그 윌리엄스
Anne-Marie Trevelyan,앤마리 트리벨리언
Michael Tomlinson,마이클 톰린슨
Lewis MacDougall,루이스 맥두걸
Christina Rees,크리스티나 리스
James O'Shaughnessy,제임스 오쇼너시
Robert Aramayo,로버트 아라마요
Matt Warman,맷 워먼
Amanda Milling,어맨다 밀링
Nick Thomas-Symonds,닉 토머스시먼즈
Angela Browne,앤절라 브라운
Amanda Solloway,어맨다 솔러웨이
Anya Taylor-Joy,안야 테일러조이
Connor Roberts,코너 로버츠
Paul Brason,폴 브레이슨
Vicken Parsons,비컨 파슨스
David Zowie,데이비드 조이
Charlotte Beaumont,샬럿 보몬트
John Heffernan,존 헤퍼넌
Richy Ahmed,리치 아메드
Andrew Speedy,앤드루 스피디
Frank Leigh,프랭크 리
Barbara Archer,바버라 아처
Valerie Gaunt,밸러리 곤트
William MacAskill,윌리엄 매캐스킬
John Simmit,존 시밋
Calum Scott,캘럼 스콧
Alex Sharp,알렉스 샤프
Brenda Almond,브렌다 코헨
Benji Dunn,벤지 던
Joe Riley,조 라일리
Mura Masa,무라 마사
David Flynn,데이비드 플린
Karen Lewis,캐런 루이스
Will Ospreay,윌 오스프레이
Charlotte Attenborough,샬럿 애튼버러
Will Attenborough,윌 애튼버러
Jane Attenborough,제인 애튼버러
Alan Jackson,앨런 잭슨
Hannah Daniel,해나 대니얼
Chris Martin,크리스 마틴
Mary Anne MacLeod Trump,메리 앤 매클라우드 트럼프
Jessica Carter,제시카 카터
Marcus Rashford,마커스 래쉬포드
KStewart,케이 스튜어트
21 Savage,21 새비지
Loyle Carner,로일 카너
Chloe Kelly,클로이 켈리
Louisa Johnon,루이자 존슨
Jack Bannon,잭 배넌
Tracer,트레이서
Michael J. Elliott,마이클 J. 엘리엇
Sebastian Croft,세바스찬 크로프트
Paul Warren,폴 워렌
Osman Kakay,오스만 카카이
Ben Leadsom,벤 레드섬
Philip May,필립 메이
Millie Bright,밀리 브라이트
Rosella Ayane,로셀라 아야네
Sope Dirisu,쇼페 디리수
Joe Choong,조 충
Anne-Marie,앤마리
Julia Pennyworth,줄리아 페니워스
Jade Alleyne,제이드 앨런
Bernard Thatch,버나드 새치
Malachi Kirby,맬러카이 커비
Rob Hardy,롭 하디
Lucia Zucchetti,루차 추케티
Alan Walker,앨런 워커
Ian Howe,이언 하우
Damian O'Connor,킬리안 데인
Matty Cash,매티 캐시
Beverley Cressman,베벌리 크레스먼
Lauren Williams,로런 윌리엄스
Dua Lipa,두아 리파
Peggy Carter,페기 카터
Richard Leonard,리처드 레너드
Beatrice McCartney,비어트리스 매카트니
Kemi Adeosun,케미 아데오순
Natasha Marley,나타샤 마레이
Ademola Lookman,아데몰라 루크먼
Galal Yafai,갈랄 야파이
Rosie Lowe,로지 로
Tammy Abraham,태미 에이브러햄
Ivan McKee,아이번 매키
Douglas Ross,더글러스 로스
Sue Austin,수 오스틴(Sue Austin)
Carla Lockhart,칼라 록하트
Declan Kearney,데클런 키어니
Finnegan Oldfield,피네간 올드필드
Harry Souttar,해리 수타
Henry Braham,헨리 브레이엄
Jesy Nelson,제시 넬슨
Millie Bobby Brown,밀리 보비 브라운
Fikayo Tomori,피카요 토모리
Lionel Pearson,라이어널 피어슨
Declan McKenna,데클런 매케나
Frank Martin,프랭크 마틴
Mary Earps,매리 어프스
Lando Norris,랜도 노리스
Deborah Smith,데보라 스미스
Steve Cooper,스티브 쿠퍼
Robin Blaze,로빈 블레이즈
Trevor Slattery,트레버 슬래터리
Lucy McRae,루시 맥래
Neil Burgess,닐 버지스
Roger Frost,로저 프로스트
Bishop Briggs,비숍 브릭스
Christian Howard,크리스천 하워드
Michael C. Fox,마이클 폭스
Hannah Fry,한나 프라이
Jack Harrison,잭 해리슨
Barns Courtney,반스 코트니
Louise Frogley,루이즈 프로글리
Amanda Posey,어맨다 포지
Péter Fischer,피셰르 페테르
Helen Serafinowicz,헬렌 세러피너위치
Billie Marten,빌리 마튼
Paddy O'Brian,패디 오브라이언
Regé-Jean Page,레게장 페이지
Derek R. Marsh,데릭 마시
Joe Worrall,조 워럴
Millie Brady,밀리 브래디
Izzy Bizu,이지 비주
Lashana Lynch,러샤나 린치
Blake Robinson,블레이크 로빈슨
Henry Garrett,헨리 개렛
Cynthia Erivo,신시아 어리보
Faith Bennett,페이스 베넷
Tilly Keeper,틸리 키퍼
Semi Ajayi,세미 아자이
Kemi Badenoch,케미 베이드녹
Max Litchfield,맥스 리치필드
Edward Holcroft,에드워드 홀크로프트
Hannah Payton,해나 페이턴
Amy Pemberton,에이미 펨버턴
Charles Delevingne,찰스 델러빈
Georgette Mulheir,게오르게트 뮬헤어(Georgette Mulheir)
Kate French,케이트 프렌치
Kingsley Ben-Adir,킹즐리 벤어디어
Chloe Arthur,클로이 아서
Hamza Choudhury,함자 초우두리
Ethan Ampadu,이선 암파두
Morfydd Clark,모르비드 클라크
Ryan Sessegnon,라이언 세시니온
Jack Garratt,잭 개럿
Tosin Adarabioyo,토신 아다라비오요
Brian Stewart,브라이언 스튜어트
Bethany Hayward,베서니 헤이워드
Cameron Carter-Vickers,카메론 카터비커스
Ben Chilwell,벤 칠웰
Tom Davies,톰 데이비스
Frances Morris,프랜시스 모리스
Floating Points,플로팅 포인츠
Florence Pugh,플로렌스 퓨
Jack Cutmore-Scott,잭 컷모어스콧
Brett Goldstein,브렛 골드스틴
Lawrence Okolie,로런스 오콜리
Abby-Mae Parkinson,애비메이 파킨슨
Nao,NAO
Peter Rodd,피터 로드
Charlotte Spencer,샬럿 스펜서
Rich Simmons,리치 시몬스
Fionn Whitehead,핀 화이트헤드
Pearl Mackie,펄 매키
Margaret Courtenay,마거릿 코트니
Dafne Keen,다프네 킨
Selva Rasalingam,셀바 라살링감
Ellie Bamber,엘리 뱀버
Mark McInnes,마크 매키니스
Genevieve Cogman,제너비브 코그먼
Bella Ramsey,벨라 램지
Natasia Demetriou,너태시아 디미트리우
Jarrod Bowen,재러드 보언
Iris Law,아이리스 로
Morgan Watkins,모건 왓킨스
Greg Austin,그레그 오스틴
Eberechi Eze,에베레치 에제
Fady Elsayed,페디 엘사에드
Jordan Renzo,조단 렌조
Isobel Steele,이소벨 스틸
Aaron Ramsdale,아론 램스데일
Harvey Barnes,하비 반스
Lucie Jones,루시 존스
Tom Redruth,톰 레드루스
Stefanie Martini,스테퍼니 마티니
Adwoa Aboah,에드와 아보와
Rag'n'Bone Man,레그 앤 본 맨
Jonny Duddle,조니 더들
Trent Alexander-Arnold,트렌트 알렉산더아널드
Erling Haaland,엘링 브레우트 홀란
Luke Amos,루크 아모스
Caroline Johnson,캐럴라인 존슨
Abigail Hardingham,애비게일 하딩엄
Ben Brereton,벤 Brereton 디아스
Giovanna Fletcher,지오바나 플레처
Matt Terry,맷 테리
Ethan Hayter,이선 헤이터
La’Vere Corbin-Ong,라비어 코르뱅옹
Dodie,도디 클라크
Ella Mai,엘라 마이
The Japanese House,더 재패니즈 하우스
Nadia Rose,나디아 로즈
Des Dickson,데스 딕슨
"Femi Elufowoju, jr",페미 엘 포포 주 주니어
"Albert Nelson, 6th Earl Nelson",제6대 넬슨 백작 앨버트 넬슨
Grace Chatto,그레이스 차토
Zoe Boyle,조이 보일
Catherine Davies,캐서린 데이비스
Jeremy Johns,제러미 존스
Elijah Quashie,치킨 코너서
Tom Ackerley,톰 애컬리
Duane Henry,두에인 헨리
Alan Turner,앨런 터너
Sean Raggett,숀 래깃
Raye,레이
Trudy Harrison,트루디 해리슨
Dean Henderson,딘 헨더슨
Jess Hall,제스 홀
Rina Sawayama,리나 사와야마
Nick Woodhouse,닉 우드하우스
Jorja Smith,조자 스미스
Simona Brown,시모나 브라운
Tom Beadling,톰 비들링
Mark Harris,마크 해리스
Morgan Gibbs-White,모건 깁스화이트
Scott McTominay,스콧 맥토미니
Sara Vickers,세라 비커스
Rosie Bentham,로지 벤담
Marcus Edwards,마커스 에드워즈
Agatha Trunchbull,애거사 트런치불
Billy Howle,빌리 하울
Mark Anthony Brighton,마크 앤서니 브라이턴
Angel Gomes,안젤 고메스
"Edla Spencer-Churchill, Duchess of Marlborough",말버러 공작부인 에들라 스펜서처칠
Josh Harrop,조시 해롭
James Marcus,제임스 마커스
Bruce Langley,브루스 랭글리
Joanne Patricia Sharp,조 샤프
Sarah McDonald,세라 맥도널드
Reiss Nelson,리스 넬슨
Ike Ugbo,이케 우그보
Harris Dickinson,해리스 디킨슨
Omar Richards,오마 리처즈
HRVY,하비
Jim Kay,짐 케이
Rob Cross,롭 크로스
Antonee Robinson,안토니 로빈슨
Matt O'Riley,맷 오라일리
Lloyd Kelly,로이드 켈리
Yxng Bane,영 베인
Cora Bissett,코라 비셋
Lewis Capaldi,루이스 카팔디
Marc Scott,마크 스콧
Kyle Walker-Peters,카일 워커피터스
Trevoh Chalobah,트레보 찰로바
Bethany Bryan,베서니 브라이언
Tom Walker,톰 워커
Callum Hudson-Odoi,캘럼 허드슨오도이
Finn Cole,핀 콜
Jadon Sancho,제이든 산초
