イチロー,it͡ɕiɾoː
ジュンギオリンピックスイジョウコウエン,d͡ʑɯŋɡʲioɾʲimpʲikkɯsɯiʑoɯkoɯeŋ
シャンハイマスターズ,ɕaãhaimasɯtaːzɯ
タカシシンケン,takaɕiɕiŋkeŋ
ヒロシラケン,çiɾoɕiɾakeŋ
チュウシュウブシ,t͡ɕɯːɕɯːbɯɕi
ランニシケン,ɖaɲɲiɕikeŋ
クロミズケン,kɯɾomʲizɯkeŋ
ヒロカテラ,çiɾokateɾa
ニシアキラエイセイハッシャセンター,ɲiɕiakʲiɾaeːseːhaɕɕasentaː
ラクカワケン,ɖakɯkaɰakeŋ
テンチェンケン,tent͡ɕeŋkeŋ
トウホクコウクウ,toɯhokɯkoɯkɯː
ゲンナカテラ,ɡennakateɾa
コウワケン,koɯɰakeŋ
カゲヤマコウエン,kaɡejamakoɯeŋ
ジョムダケン,d͡ʑomɯdakeŋ
ニェンロンケン,ɲenɖoŋkeŋ
ロロンケン,ɖoɾoŋkeŋ
ガムリンケン,ɡamɯɾʲiŋkeŋ
シホウタワー,ɕihoɯtaɰaː
ヒロシヤスシテラ,çiɾoɕijasɯɕiteɾa
ドロカワワンイセキ,doɾokaɰaɰaãisekʲi
ムベアキラケン,mɯbeakʲiɾakeŋ
チベットミンゾク,t͡ɕibettomʲind͡zokɯ
ダラトハタ,daɾatohata
コンロンザンミャク,konɖond͡zammʲakɯ
シャヤールケン,ɕajaːɾɯkeŋ
マラルベシケン,maɾaɾɯbeɕikeŋ
チンギルケン,t͡ɕiŋɡʲiɾɯkeŋ
マナスケン,manasɯkeŋ
オンスーケン,oõsɯːkeŋ
ワヘイハンテン,ɰaheːhanteŋ
トリケン,toɾʲikeŋ
ペイズィワトケン,peːziɰatokeŋ
ホウテンカイセン,hoɯteŋkaiseŋ
モトケイミズホラ,motokeːmʲizɯhoɾa
キミナミケン,kʲimʲinamʲikeŋ
ナメラケン,nameɾakeŋ
カントンテレビトウ,kantonteɾebʲitoɯ
ニシナリリョカクセンヨウセン,ɲiɕinaɾʲiɾʲokakɯseẽjoɯseŋ
ユタカケン,jɯtakakeŋ
ライオオトリケン,ɖaioːtoɾʲikeŋ
ホンコンスプリント,hoŋkoõsɯpɯɾʲinto
ホンコントラム,hoŋkontoɾamɯ
トゥルナンテラ,tɯɾɯnanteɾa
トクエケン,tokɯekeŋ
カバガワケン,kabaɡaɰakeŋ
バチェンケン,bat͡ɕeŋkeŋ
タシルンポテラ,taɕiɾɯmpoteɾa
ウラエハンテン,ɯɾaehanteŋ
ガルケン,ɡaɾɯkeŋ
ガムパケン,ɡamɯpakeŋ
ニマケン,ɲimakeŋ
ナムリンケン,namɯɾʲiŋkeŋ
ゴンジョケン,ɡond͡ʑokeŋ
コンボギャムダケン,komboɡʲamɯdakeŋ
ナツカワケン,nat͡sɯkaɰakeŋ
ノモンハンジケン,nomoõhand͡ʑikeŋ
ルンドゥプケン,ɖɯndɯpɯkeŋ
タマコウガイレイハイドウ,tamakoɯɡaiɾeːhaidoɯ
ホンコンヴァーズ,hoŋkombaːzɯ
ユタカトケン,jɯtakatokeŋ
アガルタ,aɡaɾɯta
ヒララケン,çiɾaɾakeŋ
シャンハイショウケントリヒキショ,ɕaãhaiɕoɯkentoɾʲiçikʲiɕo
ツウカワケン,t͡sɯːkaɰakeŋ
シャカイミンシュレンセン,ɕakaimʲiĩɕɯɾeẽseŋ
シンアキラケン,ɕiĩakʲiɾakeŋ
ヨアララギケン,joaɾaɾaɡʲikeŋ
イルケシュタムトウゲ,iɾɯkeɕɯtamɯtoɯɡe
チュウゴクキョウサントウチュウオウトウコウ,t͡ɕɯːɡokɯkʲoɯsantoɯt͡ɕɯːoɯtoɯkoɯ
セキナカ,sekʲinaka
ジュンペイケン,d͡ʑɯmpeːkeŋ
チュウゴクイドウツウシン,t͡ɕɯːɡokɯidoɯt͡sɯːɕiŋ
カタヒケン,kataçikeŋ
ナンカルツェケン,naŋkaɾɯt͡sekeŋ
ヨプルガケン,jopɯɾɯɡakeŋ
シスイケン,ɕisɯikeŋ
ホラグチケン,hoɾaɡɯt͡ɕikeŋ
アスターナコハカグン,asɯtaːnakohakaɡɯɴ
ニカワスミリョカクセンヨウセン,ɲikaɰasɯmʲiɾʲokakɯseẽjoɯseŋ
ヒグスクケン,çiɡɯsɯkɯkeŋ
ドンシャンゾク,doõɕand͡zokɯ
ヒロカツテラ,çiɾokat͡sɯteɾa
シャンハイハナヒロシキシャ,ɕaãhaihanaçiɾoɕikʲiɕa
アカリカゴナガシ,akaɾʲikaɡonaɡaɕi
ニシバヤシケン,ɲiɕibajaɕikeŋ
トーアンゾク,toːand͡zokɯ
マサエリーゾクジチケン,masaeɾʲiːzokɯʑit͡ɕikeŋ
ラクヒガシリーゾクジチケン,ɖakɯçiɡaɕiɾʲiːzokɯʑit͡ɕikeŋ
エンジュケン,end͡ʑɯkeŋ
コウヘイケン,koɯheːkeŋ
ヒロシシロケン,çiɾoɕiɕiɾokeŋ
ハクアイケン,hakɯaikeŋ
バグラシュケン,baɡɯɾaɕɯkeŋ
キアララギケン,kʲiaɾaɾaɡʲikeŋ
ホノオリョウケン,honoːɾʲoɯkeŋ
カントンオリンピックスタジアム,kantoõoɾʲimpʲikkɯsɯtaʑiamɯ
コウシュウダイガクジョウタイイクチュウシン,koɯɕɯːdaiɡakɯʑoɯtaiːkɯt͡ɕɯːɕiŋ
カワキタアシダマクラブ,kaɰakʲitaːɕidamakɯɾabɯ
シズアテラ,ɕizɯateɾa
ヒロシノケン,çiɾoɕinokeŋ
ヒロシオキケン,çiɾoɕiokʲikeŋ
グマケン,ɡɯmakeŋ
チュウゴクジンミンカイホウグンカイグン,t͡ɕɯːɡokɯʑimmʲiŋkaihoɯɡɯŋkaiɡɯɴ
ポメケン,pomekeŋ
メトクケン,metokɯkeŋ
ドモケン,domokeŋ
ルトクケン,ɖɯtokɯkeŋ
ニャラムケン,ɲaɾamɯkeŋ
アミエキ,amʲiekʲi
アズマリュウシュウ,azɯmaɾʲɯːɕɯː
ホンコンユウセイ,hoŋkoõjɯːseː
ダクヤプケン,dakɯjapɯkeŋ
サワシュウケン,saɰaɕɯːkeŋ
チュウゴクビジュツ,t͡ɕɯːɡokɯbʲiʑɯt͡sɯ
アキラタケケン,akʲiɾatakekeŋ
チョウシケン,t͡ɕoɯɕikeŋ
マカオコウクウ,makaokoɯkɯː
シロシカホラショイン,ɕiɾoɕikahoɾaɕoiŋ
キジョウカイセン,kʲiʑoɯkaiseŋ
ボゴダホウ,boɡodahoɯ
チュウカジンミンキョウワコクテツドウブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯtet͡sɯdoɯbɯ
ホンコンコウクウ,hoŋkoŋkoɯkɯː
クルマシ,kɯɾɯmaɕi
キムシャコウ,kʲimɯɕakoɯ
イシフトシリョカクセンヨウセン,iɕiɸɯtoɕiɾʲokakɯseẽjoɯseŋ
トオルミズミャオゾクジチケン,toːɾɯmʲizɯmʲaozokɯʑit͡ɕikeŋ
チュウゴクシンドカイキュウ,t͡ɕɯːɡokɯɕindokaikʲɯː
アルシャーミギハタ,aɾɯɕaːmʲiɡʲihata
マルキトケン,maɾɯkʲitokeŋ
チチゲンヤオゾクジチケン,t͡ɕit͡ɕiɡeẽjaozokɯʑit͡ɕikeŋ
カサイカイロウ,kasaikaiɾoɯ
サツトオルケン,sat͡sɯtoːɾɯkeŋ
ダナンケン,danaŋkeŋ
チョウキタケン,t͡ɕoɯkʲitakeŋ
チュウカジンミンキョウワコクスイリブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯsɯiɾʲibɯ
チュウカジンミンキョウワコクミンセイブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯmʲiĩseːbɯ
チュウゴクモウ,t͡ɕɯːɡokɯmoɯ
ススムコウ,sɯsɯmɯkoɯ
パンゴンコ,paŋɡoŋko
アオシロヤマ,aoɕiɾojama
シャンハイコクサイキンユウチュウシン,ɕaãhaikokɯsaikʲiĩjɯːt͡ɕɯːɕiŋ
ランリョウケン,ɖanɖʲoɯkeŋ
アオイケイケン,aoikeːkeŋ
ソウゴケン,soɯɡokeŋ
チョウカガワカイゾクジチケン,t͡ɕoɯkaɡaɰakaizokɯʑit͡ɕikeŋ
アキラカクジ,akʲiɾakakɯʑi
アキラサトシケン,akʲiɾasatoɕikeŋ
ショウヘイケン,ɕoɯheːkeŋ
モンゴルキュレケン,moŋɡoɾɯkʲɯɾekeŋ
アイサワケン,aisaɰakeŋ
ソウミズウミケン,soɯmʲizɯːmʲikeŋ
コウシロハニゾクイゾクジチケン,koɯɕiɾohaɲizokɯizokɯʑit͡ɕikeŋ
チュウゴクテツロコウソク,t͡ɕɯːɡokɯtet͡sɯɾokoɯsokɯ
カイワラケン,kaiɰaɾakeŋ
アクチケン,akɯt͡ɕikeŋ
バレーボールチュウカジンミンキョウワコクジョシダイヒョウ,baɾeːboːɾɯt͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯʑoɕidaiçoɯ
リョウニシショウ,ɖʲoɯɲiɕiɕoɯ
ミコトノリヤスケン,mʲikotonoɾʲijasɯkeŋ
チョウケン,t͡ɕoɯkeŋ
チョウイサゴチカテツ,t͡ɕoɯisaɡot͡ɕikatet͡sɯ
ズイケン,d͡zɯikeŋ
アクトケン,akɯtokeŋ
イカコウリスゾクジチシュウ,ikakoɯɾʲisɯzokɯʑit͡ɕiɕɯː
ヨシケン,joɕikeŋ
ハジメシュウケン,haʑimeɕɯːkeŋ
ハジメミナモトケン,haʑimemʲinamotokeŋ
ダムシュンケン,damɯɕɯŋkeŋ
シャンハイトランスラピッド,ɕaãhaitoɾaãsɯɾapʲiddo
ウメコウ,ɯmekoɯ
リャオトンショウ,ɖʲaotoõɕoɯ
ペキンタイガース,pekʲintaiɡaːsɯ
テンシンライオンズ,teẽɕinɖaiond͡zɯ
チュウカジンミンキョウワコクキョウイクブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯkʲoɯikɯbɯ
コウシュウコクサイキンユウセンター,koɯɕɯːkokɯsaikʲiĩjɯːsentaː
チュウカセイキダン,t͡ɕɯːkaseːkʲidaɴ
チュウゴクキョウサントウチュウオウベンオオヤケチョウ,t͡ɕɯːɡokɯkʲoɯsantoɯt͡ɕɯːoɯbeẽoːjaket͡ɕoɯ
ウミヨドドウ,ɯmʲijododoɯ
ペキンキョウニシガッコウ,pekʲiŋkʲoɯɲiɕiɡakkoɯ
ミナミアキラチカテツ,mʲinamʲiakʲiɾat͡ɕikatet͡sɯ
シズオケン,ɕizɯokeŋ
セイヒケン,seːçikeŋ
セイヒモン,seːçimoɴ
モチエケン,mot͡ɕiekeŋ
ナガヤスガイ,naɡajasɯɡai
タイレンジツトクアシダマクラブ,taiɾend͡ʑit͡sɯtokɯaɕidamakɯɾabɯ
ナガヤスコウクウ,naɡajasɯkoɯkɯː
ナガシマケン,naɡaɕimakeŋ
チョウユタカケン,t͡ɕoɯjɯtakakeŋ
マサヤスケン,masajasɯkeŋ
セイワケン,seːɰakeŋ
セイテイケン,seːteːkeŋ
セイヤスシケン,seːjasɯɕikeŋ
テイコクミゾ,teːkokɯmʲizo
セイアイハタ,seːaihata
ロコウキョウ,ɖokoɯkʲoɯ
イナギアヒノト,inaɡʲiaçinoto
チュウゴクジンミンカイホウグンカイグンリクセンタイ,t͡ɕɯːɡokɯʑimmʲiŋkaihoɯɡɯŋkaiɡɯnɖʲikɯsentai
ダイカリトウ,daikaɾʲitoɯ
サダユタカケン,sadajɯtakakeŋ
カラチンキ,kaɾat͡ɕiŋkʲi
メルセデスベンツアリーナ,meɾɯsedesɯbent͡sɯaɾʲiːna
アカバシラ,akabaɕiɾa
スズリヤマガタ,sɯzɯɾʲijamaɡata
ヨシミリョウコウ,joɕimʲiɾʲoɯkoɯ
シベゾク,ɕibezokɯ
キタズミ,kʲitazɯmʲi
サントウタイザンアシダマクラブ,santoɯtaizaãaɕidamakɯɾabɯ
チュウカジンミンキョウワコクカンサツブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯkaãsat͡sɯbɯ
オロチョンゾク,oɾot͡ɕond͡zokɯ
チャリョウケン,t͡ɕaɾʲoɯkeŋ
チタケン,t͡ɕitakeŋ
ココロザシニケン,kokoɾozaɕiɲikeŋ
モトケイマンゾクジチケン,motokeːmand͡zokɯʑit͡ɕikeŋ
サウルサンミャク,saɯɾɯsammʲakɯ
ナンキンチカテツ,naŋkʲint͡ɕikatet͡sɯ
リョウネイヒロシウンアシダマクラブ,ɖʲoɯneːçiɾoɕiɯɯ̃aɕidamakɯɾabɯ
ヤスタケケン,jasɯtakekeŋ
サンカイセキ,saŋkaisekʲi
チョウイサゴケン,t͡ɕoɯisaɡokeŋ
ケイクモケン,keːkɯmokeŋ
アキラヤスシケン,akʲiɾajasɯɕikeŋ
ナガミネケン,naɡamʲinekeŋ
チョウヤスシケン,t͡ɕoɯjasɯɕikeŋ
ベンギボウ,beŋɡʲiboɯ
セイサンセキニンセイ,seːsaãsekʲiɲiĩseː
ナムチャバルワ,namɯt͡ɕabaɾɯɰa
アキラハジムケン,akʲiɾahaʑimɯkeŋ
ナガミケン,naɡamʲikeŋ
アキララクケン,akʲiɾaɾakɯkeŋ
オキンケン,okʲiŋkeŋ
ナカホウケン,nakahoɯkeŋ
ドンパケン,dompakeŋ
タダケン,tadakeŋ
チュウゴクミコト,t͡ɕɯːɡokɯmʲikoto
ナカエケン,nakaekeŋ
チュウカショキョク,t͡ɕɯːkaɕokʲokɯ
アルシャーメイ,aɾɯɕaːmeː
チュウゴクアルミニウム,t͡ɕɯːɡokɯaɾɯmʲiɲiɯmɯ
ペキンイニシエカンゾウダイ,pekʲiĩiɲiɕiekand͡zoɯdai
チンバルグハタ,t͡ɕimbaɾɯɡɯhata
レイオカケン,ɖeːokakeŋ
タテヤスシケン,tatejasɯɕikeŋ
オワリナンザン,oɰaɾʲinand͡zaɴ
セイユタカケン,seːjɯtakakeŋ
チョウテイケン,t͡ɕoɯteːkeŋ
チョウジュンケン,t͡ɕoɯʑɯŋkeŋ
チャンタンコウゲン,t͡ɕantaŋkoɯɡeŋ
ツネヤマケン,t͡sɯnejamakeŋ
ハジムグスクケン,haʑimɯɡɯsɯkɯkeŋ
ツボセキケン,t͡sɯbosekʲikeŋ
ナガタケケン,naɡatakekeŋ
チョウオキケン,t͡ɕoɯokʲikeŋ
アキラズケン,akʲiɾazɯkeŋ
チョウヨウトゥチャゾクジチケン,t͡ɕoɯjoɯtɯt͡ɕazokɯʑit͡ɕikeŋ
ナカヤスシケン,nakajasɯɕikeŋ
シャンハイキドウコウツウ,ɕaãhaikʲidoɯkoɯt͡sɯː
カラヤマジシン,kaɾajamaʑiɕiŋ
イゾク,izokɯ
アムドケン,amɯdokeŋ
ヒビキスイケン,çibʲikʲisɯikeŋ
ヒトビトモウ,çitobʲitomoɯ
テイニシリョカクセンヨウセン,teːɲiɕiɾʲokakɯseẽjoɯseŋ
カヤタテブンガクショウ,kajatatebɯŋɡakɯɕoɯ
チュウヨウケン,t͡ɕɯːjoɯkeŋ
カラコルムトウゲ,kaɾakoɾɯmɯtoɯɡe
パナムケン,panamɯkeŋ
カミイケケン,kamʲiːkekeŋ
レイセキケン,ɖeːsekʲikeŋ
フトコロライケン,ɸɯtokoɾoɾaikeŋ
シベリアコウキアツ,ɕibeɾʲiakoɯkʲiat͡sɯ
ミンコウソラウンコウシ,mʲiŋkoɯsoɾaɯŋkoɯɕi
チャイナドラゴン,t͡ɕainadoɾaɡoɴ
アサヒケン,asaçikeŋ
チュウゴクジンミンシガングン,t͡ɕɯːɡokɯʑimmʲiĩɕiɡaŋɡɯɴ
チョウシュンアタイアシダマクラブ,t͡ɕoɯɕɯɯ̃ataiaɕidamakɯɾabɯ
キツルロウ,kʲit͡sɯɾɯɾoɯ
コウリンキシャ,koɯɾʲiŋkʲiɕa
チュウカジンミンキョウワコクショウムブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯɕoɯmɯbɯ
ヘンセキケン,heẽsekʲikeŋ
チュウゴクユウセイ,t͡ɕɯːɡokɯjɯːseː
テンシントクダイキョウ,teẽɕintokɯdaikʲoɯ
チュウゴクキショウキョク,t͡ɕɯːɡokɯkʲiɕoɯkʲokɯ
ワンフウチンテンシュドウ,ɰaãɸɯːt͡ɕinteẽɕɯdoɯ
アーバードケン,aːbaːdokeŋ
チュウゴクレンゴウツウシン,t͡ɕɯːɡokɯɾeŋɡoɯt͡sɯːɕiŋ
チュウカジンミンキョウワコクコッカアンゼンブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯkokkaːnd͡zembɯ
タケサトケン,takesatokeŋ
カズジュンケン,kazɯʑɯŋkeŋ
ウミオキケン,ɯmʲiokʲikeŋ
トリヒトゥチャゾクミャオゾクジチケン,toɾʲiçitɯt͡ɕazokɯmʲaozokɯʑit͡ɕikeŋ
フカサワケン,ɸɯkasaɰakeŋ
リュウイチャ,ɖʲɯːit͡ɕa
アオオカケン,aoːkakeŋ
ムキョクケン,mɯkʲokɯkeŋ
ギケン,ɡʲikeŋ
タイラジュンケン,taiɾaʑɯŋkeŋ
テイジョウケン,teːʑoɯkeŋ
ゴウヤスシケン,ɡoɯjasɯɕikeŋ
ジチシュウ,d͡ʑit͡ɕiɕɯː
トウホクコウテイ,toɯhokɯkoɯteː
キョイサオセキ,kʲoisaosekʲi
バイリンヒダリハタ,baiɾʲiĩçidaɾʲihata
チュウコクミンヨウコウクウキョク,t͡ɕɯːkokɯmʲiĩjoɯkoɯkɯːkʲokɯ
ニヤイセキ,ɲijaisekʲi
ウイルスキラー,ɯiɾɯsɯkʲiɾaː
トウゴウゾクジチケン,toɯɡoɯzokɯʑit͡ɕikeŋ
ヘイアタリミャオゾクジチケン,heːataɾʲimʲaozokɯʑit͡ɕikeŋ
ツバメサンサンミャク,t͡sɯbamesaãsammʲakɯ
コトブキヨウケン,kotobɯkʲijoɯkeŋ
リョウカワケン,ɖʲoɯkaɰakeŋ
ヒラクガケン,çiɾakɯɡakeŋ
ヤスシタケケン,jasɯɕitakekeŋ
カマガリケン,kamaɡaɾʲikeŋ
ユタカヤスシマンゾクジチケン,jɯtakajasɯɕimand͡zokɯʑit͡ɕikeŋ
ケンタイラケン,kentaiɾakeŋ
ヘリクダカツケン,heɾʲikɯdakat͡sɯkeŋ
タテアキラケン,tateakʲiɾakeŋ
ニシカイケン,ɲiɕikaikeŋ
ライザンケン,ɖaizaŋkeŋ
キビヤマガタ,kʲibʲijamaɡata
クレバシケン,kɯɾebaɕikeŋ
ニョウカワケン,ɲoɯkaɰakeŋ
シャンハイコクサイエイガサイ,ɕaãhaikokɯsaieːɡasai
ナリヤスケン,naɾʲijasɯkeŋ
ウケタマワトクケン,ɯketamaɰatokɯkeŋ
セイトタケシコウホコラ,seːtotakeɕikoɯhokoɾa
ジョウアユミミャオゾクジチケン,d͡ʑoɯajɯmʲimʲaozokɯʑit͡ɕikeŋ
キヨシグスクケン,kʲijoɕiɡɯsɯkɯkeŋ
セイトタカシマコトアシダマクラブ,seːtotakaɕimakotoaɕidamakɯɾabɯ
カバノケン,kabanokeŋ
ナルトシタイイクチュウシン,naɾɯtoɕitaiːkɯt͡ɕɯːɕiŋ
オキケン,okʲikeŋ
リョウヒケン,ɖʲoɯçikeŋ
グルバンテュンギュトサバク,ɡɯɾɯbantjɯŋɡʲɯtosabakɯ
カラスエ,kaɾasɯe
チュウカジンミンキョウワコクケンセツブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯkeẽset͡sɯbɯ
ユタカジュンケン,jɯtakaʑɯŋkeŋ
ニシユタカケン,ɲiɕijɯtakakeŋ
キシュウカヤダイシュ,kʲiɕɯːkajadaiɕɯ
キミカドリョウ,kʲimʲikadoɾʲoɯ
チンタオニカワシュウワンオオハシ,t͡ɕintaoɲikaɰaɕɯːɰaãoːhaɕi
チュウゴクオープン,t͡ɕɯːɡokɯoːpɯɴ
チュウゴクセキユテンネンキ,t͡ɕɯːɡokɯsekʲijɯtenneŋkʲi
チュウゴクテッケン,t͡ɕɯːɡokɯtekkeŋ
チュウゴクカイガイハッテン,t͡ɕɯːɡokɯkaiɡaihatteŋ
チュウゴクユウセイコウクウ,t͡ɕɯːɡokɯjɯːseːkoɯkɯː
タテミズウミケン,tatemʲizɯːmʲikeŋ
チュウゴクセイホクコウクウ,t͡ɕɯːɡokɯseːhokɯkoɯkɯː
ショウヨウケン,ɕoɯjoɯkeŋ
レイコモテラ,ɖeːkomoteɾa
シロコガケイセキ,ɕiɾokoɡakeːsekʲi
ミコヤマ,mʲikojama
カズラシュウダム,kazɯɾaɕɯːdamɯ
ナルタケケン,naɾɯtakekeŋ
ブンスイケン,bɯɯ̃sɯikeŋ
イシロウケン,iɕiɾoɯkeŋ
チュウゴクモウドオリ,t͡ɕɯːɡokɯmoɯdoːɾʲi
アラシケン,aɾaɕikeŋ
ヨシミカゲケン,joɕimʲikaɡekeŋ
ヤナギバヤシケン,janaɡʲibajaɕikeŋ
シログチケン,ɕiɾoɡɯt͡ɕikeŋ
シロカタケン,ɕiɾokatakeŋ
チュウコッカウンコウクウ,t͡ɕɯːkokkaɯŋkoɯkɯː
チュウゴクコウツウケンセツ,t͡ɕɯːɡokɯkoɯt͡sɯːkeẽset͡sɯ
ショウタケン,ɕoɯtakeŋ
ハナナツコウクウ,hananat͡sɯkoɯkɯː
チュウゴクジンコトブキホケン,t͡ɕɯːɡokɯʑiŋkotobɯkʲihokeŋ
チュウオウコクサイコウショウガクイン,t͡ɕɯːoɯkokɯsaikoɯɕoɯɡakɯiŋ
チュウゴクマスターズ,t͡ɕɯːɡokɯmasɯtaːzɯ
セイキハチスタイイクチュウシン,seːkʲihat͡ɕisɯtaiːkɯt͡ɕɯːɕiŋ
カツヤマガタ,kat͡sɯjamaɡata
ヨヤスケン,jojasɯkeŋ
アツマリカシコケン,at͡sɯmaɾʲikaɕikokeŋ
カラチンサヨクモンゴルゾクジチケン,kaɾat͡ɕiĩsajokɯmoŋɡoɾɯzokɯʑit͡ɕikeŋ
ヤスシライケン,jasɯɕiɾaikeŋ
チュウソタイリツ,t͡ɕɯːsotaiɾʲit͡sɯ
ミナミラクケン,mʲinamʲiɾakɯkeŋ
カナンスセリュウモンアシダマクラブ,kanaãsɯseɾʲɯːmoõaɕidamakɯɾabɯ
ギョウセイカイギ,ɡʲoɯseːkaiɡʲi
ソシュウスポーツセンター,soɕɯːsɯpoːt͡sɯsentaː
キュウヤスシケン,kʲɯːjasɯɕikeŋ
キムミズウミケン,kʲimɯmʲizɯːmʲikeŋ
カミハナノウゲン,kamʲihananoɯɡeŋ
ゼンハジカミケン,d͡zeẽhaʑikamʲikeŋ
ヒロニョウケン,çiɾoɲoɯkeŋ
ヤスシウミケン,jasɯɕiɯmʲikeŋ
ウミシオケン,ɯmʲiɕiokeŋ
チュウカジンミンキョウワコクニオケルシケイ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯɲiokeɾɯɕikeː
ハヤシグチケン,hajaɕiɡɯt͡ɕikeŋ
ゾウザンケン,d͡zoɯzaŋkeŋ
モトシケン,motoɕikeŋ
カバミナミケン,kabamʲinamʲikeŋ
ダイコクサン,daikokɯsaɴ
キジルガハセックツ,kʲiʑiɾɯɡahasekkɯt͡sɯ
クモイテラ,kɯmoiteɾa
コクムインフクソウリ,kokɯmɯiĩɸɯkɯsoɯɾʲi
チュウゴクキョウサントウチュウオウショキショ,t͡ɕɯːɡokɯkʲoɯsantoɯt͡ɕɯːoɯɕokʲiɕo
カエンヤマ,kaeẽjama
ウミキタチベットゾクジチシュウ,ɯmʲikʲitat͡ɕibettozokɯʑit͡ɕiɕɯː
ミチザネコーラオゾクミャオゾクジチケン,mʲit͡ɕizanekoːɾaozokɯmʲaozokɯʑit͡ɕikeŋ
チュウゴクシンハナコウクウ,t͡ɕɯːɡokɯɕiĩhanakoɯkɯː
セイブダイカイハツ,seːbɯdaikaihat͡sɯ
チュウゴクセイブコウクウ,t͡ɕɯːɡokɯseːbɯkoɯkɯː
チュウゴクレンゴウコウクウ,t͡ɕɯːɡokɯɾeŋɡoɯkoɯkɯː
ホウヤマガタ,hoɯjamaɡata
ヒロシホラケン,çiɾoɕihoɾakeŋ
ケイアンケン,keːaŋkeŋ
イヒケン,içikeŋ
トウカイケン,toɯkaikeŋ
クロヤマケン,kɯɾojamakeŋ
チュウカジンミンキョウワコクコクボウブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯkokɯboɯbɯ
ヤスシツケン,jasɯɕit͡sɯkeŋ
ナツツケン,nat͡sɯt͡sɯkeŋ
ナンリョウケン,nanɖʲoɯkeŋ
ライヤスケン,ɖaijasɯkeŋ
コウアオケン,koɯaokeŋ
チュウカジンミンキョウワコクセイタイカンキョウブ,t͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯseːtaikaŋkʲoɯbɯ
ヒロスミテラ,çiɾosɯmʲiteɾa
ナンジョウケン,nand͡ʑoɯkeŋ
セイリュウケン,seːɾʲɯːkeŋ
タケニシケン,takeɲiɕikeŋ
ドウツヅミケン,doɯt͡sɯzɯmʲikeŋ
ミズウミグチケン,mʲizɯːmʲiɡɯt͡ɕikeŋ
アシケイケン,aɕikeːkeŋ
ハナヤスケン,hanajasɯkeŋ
ロウケイケン,ɖoɯkeːkeŋ
テンシンチカテツ,teẽɕint͡ɕikatet͡sɯ
タンカスミチケイ,taŋkasɯmʲit͡ɕikeː
チュウゴクプロバスケットボールリーグ,t͡ɕɯːɡokɯpɯɾobasɯkettoboːɾɯɾʲiːɡɯ
ヒケン,çikeŋ
ヘバラケン,hebaɾakeŋ
アオヨウケン,aojoɯkeŋ
イオリエケン,ioɾʲiekeŋ
ウズヒケン,ɯzɯçikeŋ
タケハヤマ,takehajama
ホンコンテンモンダイ,hoŋkontemmondai
テンダイケン,tendaikeŋ
ウラエケン,ɯɾaekeŋ
ミニヤコンカ,mʲiɲijakoŋka
シンノケン,ɕinnokeŋ
ビヤマガタ,bʲijamaɡata
キムゴウケン,kʲimɯɡoɯkeŋ
ケイモトケン,keːmotokeŋ
ヤスシカケン,jasɯɕikakeŋ
ユウケイケン,jɯːkeːkeŋ
カンムリケン,kammɯɾʲikeŋ
ヒトシカワケン,çitoɕikaɰakeŋ
タンケン,taŋkeŋ
コウムカゲケン,koɯmɯkaɡekeŋ
コウトウケン,koɯtoɯkeŋ
ヨシミサチケン,joɕimʲisat͡ɕikeŋ
バレーボールチュウカジンミンキョウワコクダンシダイヒョウ,baɾeːboːɾɯt͡ɕɯːkaʑimmʲiŋkʲoɯɰakokɯdaãɕidaiçoɯ
チュウゴクタッキュウスーパーリーグ,t͡ɕɯːɡokɯtakʲkʲɯːsɯːpaːɾʲiːɡɯ
レンゲケン,ɖeŋɡekeŋ
フトコロヤスシケン,ɸɯtokoɾojasɯɕikeŋ
ヒガシダイラケン,çiɡaɕidaiɾakeŋ
ヤドマツケン,jadomat͡sɯkeŋ
トウメイケン,toɯmeːkeŋ
ヒガシオモネケン,çiɡaɕiomonekeŋ
オサムミズケン,osamɯmʲizɯkeŋ
セキジョウケン,sekʲiʑoɯkeŋ
タイシンケイキョウリュウコウチュウゴクヒ,taiɕiŋkeːkʲoɯɾʲɯːkoɯt͡ɕɯːɡokɯçi
アイスホッケーチュウゴクダイヒョウ,aisɯhokkeːt͡ɕɯːɡokɯdaiçoɯ
チュウゴクシャカイカガクイン,t͡ɕɯːɡokɯɕakaikaɡakɯiŋ
クモカズケン,kɯmokazɯkeŋ
ヤスシヒケン,jasɯɕiçikeŋ
シンゴウケン,ɕiŋɡoɯkeŋ
