イチロー,it͡ɕiɾoː
ゴンシェフスカ,ɡoõɕeɸɯsɯka
タチア,tat͡ɕia
ザイプト,d͡zaipɯto
マディチュク,madit͡ɕɯkɯ
トロキンスキー,toɾokʲiĩsɯkʲiː
マギン,maɡʲiŋ
ステファニュク,sɯteɸaɲɯkɯ
ボブロフスキ,bobɯɾoɸɯsɯkʲi
ウルバネク,ɯɾɯbanekɯ
アウグスチク,aɯɡɯsɯt͡ɕikɯ
スクウォドフスキ,sɯkɯɰodoɸɯsɯkʲi
オルシャ,oɾɯɕa
ポスナンスキー,posɯnaãsɯkʲiː
ゲノヴェファ,ɡenobeɸa
ヴィシニョフスカ,bʲiɕiɲoɸɯsɯka
ボガエヴィッチ,boɡaebʲitt͡ɕi
ベレント,beɾento
オクニェフスカ,okɯɲeɸɯsɯka
ストゥシェミンスキ,sɯtɯɕemʲiĩsɯkʲi
ティリッキ,tiɾʲikʲkʲi
クピシュ,kɯpʲiɕɯ
ライスキ,ɖaisɯkʲi
シムチャ,ɕimɯt͡ɕa
ロテム,ɖotemɯ
イウォ,iɰo
ビチェフスキ,bʲit͡ɕeɸɯsɯkʲi
ディムナ,dimɯna
ワルチズキェビッチ,ɰaɾɯt͡ɕizɯkʲebʲitt͡ɕi
クシジャノフスキ,kɯɕiʑanoɸɯsɯkʲi
ロパタ,ɖopata
ヤシェニツァ,jaɕeɲit͡sa
ジェラブレフ,d͡ʑeɾabɯɾeɸɯ
ヴィルヴァウ,bʲiɾɯbaɯ
リソフスキ,ɖʲisoɸɯsɯkʲi
ゴールドベルク,ɡoːɾɯdobeɾɯkɯ
ティチ,tit͡ɕi
ペティラ,petiɾa
シャンセル,ɕaãseɾɯ
ボリセヴィッチ,boɾʲisebʲitt͡ɕi
ズニシチョル,d͡zɯɲiɕit͡ɕoɾɯ
シエピエレフスカ,ɕiepʲieɾeɸɯsɯka
オトレブスカ,otoɾebɯsɯka
ルツキ,ɖɯt͡sɯkʲi
ピエンコフスキ,pʲieŋkoɸɯsɯkʲi
ムロドゼニエツ,mɯɾodozeɲiet͡sɯ
コシチュキェヴィチ,koɕit͡ɕɯkʲebʲit͡ɕi
チジョフスキ,t͡ɕiʑoɸɯsɯkʲi
ズブルト,d͡zɯbɯɾɯto
グジュヴァチ,ɡɯʑɯbat͡ɕi
ドブロシュ,dobɯɾoɕɯ
スワトコフスキ,sɯɰatokoɸɯsɯkʲi
ドラペラ,doɾapeɾa
ピエンホチンスキ,pʲieẽhot͡ɕiĩsɯkʲi
トレラ,toɾeɾa
グロビシュ,ɡɯɾobʲiɕɯ
ボベレク,bobeɾekɯ
タズビル,tazɯbʲiɾɯ
シュパーク,ɕɯpaːkɯ
スタヤルスキ,sɯtajaɾɯsɯkʲi
ウェンピツキ,ɰempʲit͡sɯkʲi
イェドレフスカ,jedoɾeɸɯsɯka
ヒブラー,çibɯɾaː
ヴィエロムスキ,bʲieɾomɯsɯkʲi
ヒュルウィッツ,çɯɾɯɰitt͡sɯ
ズブロイェヴィチ,d͡zɯbɯɾojebʲit͡ɕi
ツェンブジンスカ,t͡sembɯʑiĩsɯka
ツィンク,t͡siŋkɯ
スタニェンダ,sɯtaɲenda
ホロドゥスキ,hoɾodɯsɯkʲi
キリニスキ,kʲiɾʲiɲisɯkʲi
クルシェフスキ,kɯɾɯɕeɸɯsɯkʲi
レシュチンスカ,ɖeɕɯt͡ɕiĩsɯka
コタンスキ,kotaãsɯkʲi
コスモフスカ,kosɯmoɸɯsɯka
サンガレ,saŋɡaɾe
ボルゼツキ,boɾɯzet͡sɯkʲi
ポジャースカ,poʑaːsɯka
アイフレル,aiɸɯɾeɾɯ
シャラフスキー,ɕaɾaɸɯsɯkʲiː
マワシンスキ,maɰaɕiĩsɯkʲi
シュモフスカ,ɕɯmoɸɯsɯka
シェキェルスキ,ɕekʲeɾɯsɯkʲi
カミンスカ,kamʲiĩsɯka
クルピンスカ,kɯɾɯpʲiĩsɯka
ドベック,dobekkɯ
スウォーヴィオク,sɯɰoːbʲiokɯ
エトキン,etokʲiŋ
ヤノータ,janoːta
バルツェジャク,baɾɯt͡seʑakɯ
ジャノフスカ,d͡ʑanoɸɯsɯka
ヌーマン,nɯːmaɴ
オジミヌスキ,oʑimʲinɯsɯkʲi
ヘルプスト,heɾɯpɯsɯto
モンチュカ,mont͡ɕɯka
ファストナフト,ɸasɯtonaɸɯto
スモレンスキ,sɯmoɾeẽsɯkʲi
ヴィタシク,bʲitaɕikɯ
ストゥジンスキ,sɯtɯʑiĩsɯkʲi
スクシェシェフスキ,sɯkɯɕeɕeɸɯsɯkʲi
キエレシ,kʲieɾeɕi
ポブウォツカ,pobɯɰot͡sɯka
ジエムスキ,d͡ʑiemɯsɯkʲi
ヴォロノヴィチ,boɾonobʲit͡ɕi
ソコルスキ,sokoɾɯsɯkʲi
ダーケン,daːkeŋ
クシェヴィヌスキ,kɯɕebʲinɯsɯkʲi
ヤジンスカ,jaʑiĩsɯka
シャイボ,ɕaibo
ブロキ,bɯɾokʲi
ギェルジョード,ɡʲeɾɯʑoːdo
ピワルスキ,pʲiɰaɾɯsɯkʲi
ザンブロフスキ,d͡zambɯɾoɸɯsɯkʲi
グリグルフスキー,ɡɯɾʲiɡɯɾɯɸɯsɯkʲiː
ミヤル,mʲijaɾɯ
オヒラ,oçiɾa
ゴドレフスカ,ɡodoɾeɸɯsɯka
ラシチカ,ɖaɕit͡ɕika
ラタイスキー,ɖataisɯkʲiː
ファジルハウアー,ɸaʑiɾɯhaɯaː
グリンスカ,ɡɯɾʲiĩsɯka
プシェスポレフスキ,pɯɕesɯpoɾeɸɯsɯkʲi
ノヴォドヴォルスキ,nobodoboɾɯsɯkʲi
イェンドリカ,jendoɾʲika
ミハルキェヴィチ,mʲihaɾɯkʲebʲit͡ɕi
モチュルスキ,mot͡ɕɯɾɯsɯkʲi
ポトホロデツキ,potohoɾodet͡sɯkʲi
シテク,ɕitekɯ
リコタ,ɖʲikota
サムソノヴィチ,samɯsonobʲit͡ɕi
センポロウスカ,sempoɾoɯsɯka
ティトゥス,titɯsɯ
ハウビンスキー,haɯbʲiĩsɯkʲiː
キドリンスキ,kʲidoɾʲiĩsɯkʲi
チシェチャコフスキ,t͡ɕiɕet͡ɕakoɸɯsɯkʲi
ルフテル,ɖɯɸɯteɾɯ
レピャト,ɖepʲato
ブロズキ,bɯɾozɯkʲi
ロガチェヴィチ,ɖoɡat͡ɕebʲit͡ɕi
コトリノフスキ,kotoɾʲinoɸɯsɯkʲi
コブナッカ,kobɯnakka
マチセウスキー,mat͡ɕiseɯsɯkʲiː
レシェウィッチ,ɖeɕeɰitt͡ɕi
ブンシュ,bɯɯ̃ɕɯ
ヴィシュニェフスキ,bʲiɕɯɲeɸɯsɯkʲi
チャプリンスキ,t͡ɕapɯɾʲiĩsɯkʲi
ザメチニク,d͡zamet͡ɕiɲikɯ
コニェチュナ,koɲet͡ɕɯna
コセンジャク,kosend͡ʑakɯ
ウェイトコ,ɰeːtoko
ブテンコ,bɯteŋko
ヤクビク,jakɯbʲikɯ
ヘイドゥク,heːdɯkɯ
ボジェナ,boʑena
スタフーラ,sɯtaɸɯːɾa
ザミルスキ,d͡zamʲiɾɯsɯkʲi
コファリク,koɸaɾʲikɯ
クルザイ,kɯɾɯzai
スタドニアック,sɯtadoɲiakkɯ
ワレフスカ,ɰaɾeɸɯsɯka
カゼジャク,kazeʑakɯ
カルチンスカ,kaɾɯt͡ɕiĩsɯka
バジリ,baʑiɾʲi
サモイリク,samoiɾʲikɯ
ラドヴァン,ɖadobaɴ
フリンスキ,ɸɯɾʲiĩsɯkʲi
ボラティンスキー,boɾatiĩsɯkʲiː
フロシチーツキ,ɸɯɾoɕit͡ɕiːt͡sɯkʲi
ゲルトルーダ,ɡeɾɯtoɾɯːda
キロソウナ,kʲiɾosoɯna
バルシュチェフスカ,baɾɯɕɯt͡ɕeɸɯsɯka
ポリフト,poɾʲiɸɯto
ジェミエルニアク,d͡ʑemʲieɾɯɲiakɯ
ビスクプスキ,bʲisɯkɯpɯsɯkʲi
シェルメントフスキ,ɕeɾɯmentoɸɯsɯkʲi
プワウスキ,pɯɰaɯsɯkʲi
シアスタツ,ɕiasɯtat͡sɯ
ストクワサ,sɯtokɯɰasa
パセック,pasekkɯ
ボグミウ,boɡɯmʲiɯ
オグロドニク,oɡɯɾodoɲikɯ
コラシンスカ,koɾaɕiĩsɯka
クロストフスカ,kɯɾosɯtoɸɯsɯka
スコチンスカ,sɯkot͡ɕiĩsɯka
ウィニアスカ,ɰiɲiasɯka
シュチョツカ,ɕɯt͡ɕot͡sɯka
ジズガ,d͡ʑizɯɡa
シュドロヴィッチ,ɕɯdoɾobʲitt͡ɕi
ファウスティナ,ɸaɯsɯtina
モルジツカ,moɾɯʑit͡sɯka
マセラク,maseɾakɯ
ミュルドナー,mʲɯɾɯdonaː
ロルスカ,ɖoɾɯsɯka
クラーヴェ,kɯɾaːbe
リプシッツ,ɖʲipɯɕitt͡sɯ
バロンチ,baɾont͡ɕi
ブラトコフスキ,bɯɾatokoɸɯsɯkʲi
ティマンスキ,timaãsɯkʲi
ニエショヴォフスキ,ɲieɕoboɸɯsɯkʲi
ヴェトゥラニ,betɯɾaɲi
カルチェフスキ,kaɾɯt͡ɕeɸɯsɯkʲi
スモルコフスキー,sɯmoɾɯkoɸɯsɯkʲiː
バルヴィンスキ,baɾɯbʲiĩsɯkʲi
コタス,kotasɯ
ティシュキエヴィッチ,tiɕɯkʲiebʲitt͡ɕi
シムコヴィッツ,ɕimɯkobʲitt͡sɯ
マルヘフカ,maɾɯheɸɯka
ブリク,bɯɾʲikɯ
デデク,dedekɯ
アダムチューク,adamɯt͡ɕɯːkɯ
アルツェウシュ,aɾɯt͡seɯɕɯ
ボルコヴィ,boɾɯkobʲi
グロツキ,ɡɯɾot͡sɯkʲi
テネンバウム,tenembaɯmɯ
チェンチキェヴィチ,t͡ɕent͡ɕikʲebʲit͡ɕi
ヴィクタ,bʲikɯta
クルゼミンスキ,kɯɾɯzemʲiĩsɯkʲi
ビレック,bʲiɾekkɯ
ワルディン,ɰaɾɯdiŋ
ジエンボウスキー,d͡ʑiemboɯsɯkʲiː
チャジャスティ,t͡ɕaʑasɯti
グルカ,ɡɯɾɯka
ドゥルヤシュ,dɯɾɯjaɕɯ
コヴァロフスキー,kobaɾoɸɯsɯkʲiː
ユノザ,jɯnoza
メツファルドフスキ,met͡sɯɸaɾɯdoɸɯsɯkʲi
チミエレフスキ,t͡ɕimʲieɾeɸɯsɯkʲi
シェグモ,ɕeɡɯmo
リデト,ɖʲideto
シンボースキー,ɕimboːsɯkʲiː
ヴァグレフスキ,baɡɯɾeɸɯsɯkʲi
チェイザー,t͡ɕeːzaː
ガルバッツ,ɡaɾɯbatt͡sɯ
シヴィタワ,ɕibʲitaɰa
レンチク,ɖent͡ɕikɯ
ブリンストルブ,bɯɾʲiĩsɯtoɾɯbɯ
アニエラ,aɲieɾa
ザゴルスカ,d͡zaɡoɾɯsɯka
シタルスキー,ɕitaɾɯsɯkʲiː
プロザイスキー,pɯɾozaisɯkʲiː
ヴァシャク,baɕakɯ
ジビガワ,d͡ʑibʲiɡaɰa
グリジンスキー,ɡɯɾʲiʑiĩsɯkʲiː
ブトカ,bɯtoka
モスコヴィッツ,mosɯkobʲitt͡sɯ
ピエルニク,pʲieɾɯɲikɯ
ヴィホドツェワ,bʲihodot͡seɰa
ウカシェフスキ,ɯkaɕeɸɯsɯkʲi
ペトリツキ,petoɾʲit͡sɯkʲi
クルカ,kɯɾɯka
ウィシュリツキ,ɰiɕɯɾʲit͡sɯkʲi
プルフラ,pɯɾɯɸɯɾa
クナ,kɯna
レシュチナ,ɖeɕɯt͡ɕina
ボグスワフスキ,boɡɯsɯɰaɸɯsɯkʲi
ブコウスカ,bɯkoɯsɯka
ニェジェラ,ɲeʑeɾa
ファティガ,ɸatiɡa
ピウスツカ,pʲiɯsɯt͡sɯka
チャプトヴィチ,t͡ɕapɯtobʲit͡ɕi
ヤニッカ,jaɲikka
ボルツフ,boɾɯt͡sɯɸɯ
クリスコ,kɯɾʲisɯko
テゴフスキイ,teɡoɸɯsɯkʲiː
チェルヴェンカ,t͡ɕeɾɯbeŋka
ザラシーヴィッチ,d͡zaɾaɕiːbʲitt͡ɕi
ポミャンコフスキ,pomʲaŋkoɸɯsɯkʲi
ミウォフスキ,mʲiɰoɸɯsɯkʲi
ラゾフスキ,ɖazoɸɯsɯkʲi
ザルデツキ,d͡zaɾɯdet͡sɯkʲi
ガルシチャ,ɡaɾɯɕit͡ɕa
ボルコウスキ,boɾɯkoɯsɯkʲi
ポラジンスカ,poɾaʑiĩsɯka
ダイルースカ,daiɾɯːsɯka
ヂク,d͡ʑikɯ
ゴンドヴィッチ,ɡondobʲitt͡ɕi
ハビョル,habʲoɾɯ
グデイコ,ɡɯdeːko
カイエタン,kaietaɴ
カイエタノヴィッチ,kaietanobʲitt͡ɕi
グルシュニク,ɡɯɾɯɕɯɲikɯ
ウメッカ,ɯmekka
カリバブカ,kaɾʲibabɯka
シェルメタ,ɕeɾɯmeta
コマサ,komasa
コズドリク,kozɯdoɾʲikɯ
ウォダルスキ,ɰodaɾɯsɯkʲi
パネク,panekɯ
スタルマフ,sɯtaɾɯmaɸɯ
レイコフスキ,ɖeːkoɸɯsɯkʲi
レグルスキ,ɖeɡɯɾɯsɯkʲi
ポミャノフスキ,pomʲanoɸɯsɯkʲi
グニエフコフスカ,ɡɯɲieɸɯkoɸɯsɯka
バルギェウォフスカ,baɾɯɡʲeɰoɸɯsɯka
ワスカ,ɰasɯka
ワニェフスカ,ɰaɲeɸɯsɯka
パスクダ,pasɯkɯda
ストウィフフォ,sɯtoɰiɸɯɸo
コジェチェク,koʑet͡ɕekɯ
グロニエツ,ɡɯɾoɲiet͡sɯ
ドゥリアス,dɯɾʲiasɯ
ブジウィドワ,bɯʑiɰidoɰa
ザドゥラ,d͡zadɯɾa
ヴィエルホヴィッチ,bʲieɾɯhobʲitt͡ɕi
ブロヴィチ,bɯɾobʲit͡ɕi
ウィッチ,ɰitt͡ɕi
アンチュ,ant͡ɕɯ
ズジトヴィエツキ,d͡zɯʑitobʲiet͡sɯkʲi
レホスワフ,ɖehosɯɰaɸɯ
マルシャウェク,maɾɯɕaɰekɯ
ジェカ,d͡ʑeka
ジョウニェロヴィチ,d͡ʑoɯɲeɾobʲit͡ɕi
シレシツキ,ɕiɾeɕit͡sɯkʲi
レーヤ,ɖeːja
ステルマック,sɯteɾɯmakkɯ
ストゥジンスカ,sɯtɯʑiĩsɯka
トゥルチェニエヴィチ,tɯɾɯt͡ɕeɲiebʲit͡ɕi
コプロン,kopɯɾoɴ
シュラウフ,ɕɯɾaɯɸɯ
リゴツキ,ɖʲiɡot͡sɯkʲi
ペンカラ,peŋkaɾa
チョークルー,t͡ɕoːkɯɾɯː
ヘトマン,hetomaɴ
ドゥレンビアンカ,dɯɾembʲiaŋka
ドロチンスキ,doɾot͡ɕiĩsɯkʲi
キェルヴィニスキ,kʲeɾɯbʲiɲisɯkʲi
ククチ,kɯkɯt͡ɕi
ピチョクトカ,pʲit͡ɕokɯtoka
マチェヨフスカ,mat͡ɕejoɸɯsɯka
ペルチュッチ,peɾɯt͡ɕɯtt͡ɕi
ベウチ,beɯt͡ɕi
トゥジマ,tɯʑima
マセッキ,masekʲkʲi
ステック,sɯtekkɯ
コナジェフスキ,konaʑeɸɯsɯkʲi
ブレイテンヴァルト,bɯɾeːtembaɾɯto
ピチェンスキ,pʲit͡ɕeẽsɯkʲi
ベレク,beɾekɯ
シュチェルビンスキ,ɕɯt͡ɕeɾɯbʲiĩsɯkʲi
ボシアニアック,boɕiaɲiakkɯ
コナースキ,konaːsɯkʲi
シェミオン,ɕemʲioɴ
コワリク,koɰaɾʲikɯ
チシュ,t͡ɕiɕɯ
ピエトゥシャック,pʲietɯɕakkɯ
グリンスキ,ɡɯɾʲiĩsɯkʲi
ホフマンスキ,hoɸɯmaãsɯkʲi
ユルギエレヴィチ,jɯɾɯɡʲieɾebʲit͡ɕi
ミウォゴスト,mʲiɰoɡosɯto
レチェク,ɖet͡ɕekɯ
サニテルニク,saɲiteɾɯɲikɯ
クシフコフスカ,kɯɕiɸɯkoɸɯsɯka
クシンスカ,kɯɕiĩsɯka
ムスカラ,mɯsɯkaɾa
モランスキ,moɾaãsɯkʲi
ドベッカ,dobekka
ビトナー,bʲitonaː
マリコウスカ,maɾʲikoɯsɯka
ポズナンスキー,pozɯnaãsɯkʲiː
ニカ,ɲika
ストゥシェミンスカ,sɯtɯɕemʲiĩsɯka
スワビー,sɯɰabʲiː
オラーフ,oɾaːɸɯ
デリグラソフ,deɾʲiɡɯɾasoɸɯ
ヴェイマン,beːmaɴ
ミンサル,mʲiĩsaɾɯ
ヤブウォニスカ,jabɯɰoɲisɯka
ホイノフスキ,hoinoɸɯsɯkʲi
タバツカ,tabat͡sɯka
ヴォイトゥシャク,boitɯɕakɯ
チュシェブホフスカ,t͡ɕɯɕebɯhoɸɯsɯka
イフィ,iɸʲi
ヴェレスニャク,beɾesɯɲakɯ
リチュウィンコ,ɖʲit͡ɕɯɰiŋko
ズゴジェルスキ,d͡zɯɡoʑeɾɯsɯkʲi
ニレンスカ,ɲiɾeẽsɯka
ブルシュチュ,bɯɾɯɕɯt͡ɕɯ
ハプコ,hapɯko
シムキエヴィチ,ɕimɯkʲiebʲit͡ɕi
ベルナス,beɾɯnasɯ
ジュホフスキ,d͡ʑɯhoɸɯsɯkʲi
グラドフスキ,ɡɯɾadoɸɯsɯkʲi
プシュカルスキ,pɯɕɯkaɾɯsɯkʲi
スティッパ,sɯtippa
チョウコス,t͡ɕoɯkosɯ
オメルコ,omeɾɯko
ヴィシニオフスキ,bʲiɕiɲioɸɯsɯkʲi
スタルチェフスキー,sɯtaɾɯt͡ɕeɸɯsɯkʲiː
ブシェク,bɯɕekɯ
ザヴィエルチャ,d͡zabʲieɾɯt͡ɕa
カンテライト,kanteɾaito
シュトンプケ,ɕɯtompɯke
シャワマハ,ɕaɰamaha
ノヴァツカ,nobat͡sɯka
ペゼト,pezeto
ナギェルスキ,naɡʲeɾɯsɯkʲi
クチュク,kɯt͡ɕɯkɯ
スウォミンスキ,sɯɰomʲiĩsɯkʲi
チェハノフスキ,t͡ɕehanoɸɯsɯkʲi
ラクツコウスキー,ɖakɯt͡sɯkoɯsɯkʲiː
ジェンテク,d͡ʑentekɯ
スヴォボダ,sɯboboda
エナウイ,enaɯi
コガニアヌ,koɡaɲianɯ
シシュコフスキ,ɕiɕɯkoɸɯsɯkʲi
カイドリネック,kaidoɾʲinekkɯ
ポリャンスキ,poɾʲaãsɯkʲi
スモウォウィク,sɯmoɰoɰikɯ
ブロージュナ,bɯɾoːʑɯna
ストーシュ,sɯtoːɕɯ
パルタ,paɾɯta
ブラディネツ,bɯɾadinet͡sɯ
レシノドルスキ,ɖeɕinodoɾɯsɯkʲi
ヴィフワチュ,bʲiɸɯɰat͡ɕɯ
シュヴァチ,ɕɯbat͡ɕi
マウエツキ,maɯet͡sɯkʲi
シフィルスキー,ɕiɸʲiɾɯsɯkʲiː
ミレニャ,mʲiɾeɲa
レヴァンドフスカ,ɖebandoɸɯsɯka
プリフタ,pɯɾʲiɸɯta
オフィシャン,oɸʲiɕaɴ
クロシツキ,kɯɾoɕit͡sɯkʲi
マイフシャク,maiɸɯɕakɯ
クビッカ,kɯbʲikka
フラニチェク,ɸɯɾaɲit͡ɕekɯ
グラデク,ɡɯɾadekɯ
ジムコフスキ,d͡ʑimɯkoɸɯsɯkʲi
コルナシ,koɾɯnaɕi
スチェパニアク,sɯt͡ɕepaɲiakɯ
ソボトカ,sobotoka
ジェムウォ,d͡ʑemɯɰo
プルチンスキー,pɯɾɯt͡ɕiĩsɯkʲiː
クチャプスキ,kɯt͡ɕapɯsɯkʲi
ミロスワヴァ,mʲiɾosɯɰaba
ガルリツカ,ɡaɾɯɾʲit͡sɯka
ヤウォシンスキ,jaɰoɕiĩsɯkʲi
ヨジュヴィク,joʑɯbʲikɯ
ルツィナ,ɖɯt͡sina
シュクレネル,ɕɯkɯɾeneɾɯ
コラノフスカ,koɾanoɸɯsɯka
バナシェク,banaɕekɯ
サジェフスキ,saʑeɸɯsɯkʲi
ギウカ,ɡʲiɯka
クシェミンスキ,kɯɕemʲiĩsɯkʲi
チェピエラ,t͡ɕepʲieɾa
クシェミンスカ,kɯɕemʲiĩsɯka
ヴェングジノヴィチ,beŋɡɯʑinobʲit͡ɕi
ドミニャク,domʲiɲakɯ
ザクシェフスカ,d͡zakɯɕeɸɯsɯka
ストピチンスカ,sɯtopʲit͡ɕiĩsɯka
コルンハウザー,koɾɯɯ̃haɯzaː
ミハラク,mʲihaɾakɯ
マイフロヴィチュ,maiɸɯɾobʲit͡ɕɯ
クイズ,kɯizɯ
ガフコフスキ,ɡaɸɯkoɸɯsɯkʲi
ステンカワ,sɯteŋkaɰa
モシュ,moɕɯ
シュプリンヴァルト,ɕɯpɯɾʲimbaɾɯto
シュフェド,ɕɯɸedo
ザファーシュタイン,d͡zaɸaːɕɯtaiŋ
ラク,ɖakɯ
グジェシュチュク,ɡɯʑeɕɯt͡ɕɯkɯ
ペンク,peŋkɯ
シュワプカ,ɕɯɰapɯka
ルブナウェル,ɖɯbɯnaɰeɾɯ
チャルネツキ,t͡ɕaɾɯnet͡sɯkʲi
スモチンスカ,sɯmot͡ɕiĩsɯka
スタウィンスカ,sɯtaɰiĩsɯka
ラホニュ,ɖahoɲɯ
シェドレツカ,ɕedoɾet͡sɯka
チェルヴィンスカ,t͡ɕeɾɯbʲiĩsɯka
チャルネク,t͡ɕaɾɯnekɯ
レイチク,ɖeːt͡ɕikɯ
スクシドレフスキ,sɯkɯɕidoɾeɸɯsɯkʲi
ソンタク,sontakɯ
クションジェク,kɯɕond͡ʑekɯ
チホツキ,t͡ɕihot͡sɯkʲi
オルシャンスキ,oɾɯɕaãsɯkʲi
ニエジャウェク,ɲieʑaɰekɯ
ベルナット,beɾɯnatto
シュミギン,ɕɯmʲiɡʲiŋ
モチドゥウォフスカ,mot͡ɕidɯɰoɸɯsɯka
ピフチンスキ,pʲiɸɯt͡ɕiĩsɯkʲi
シュミシェク,ɕɯmʲiɕekɯ
ヴィチェク,bʲit͡ɕekɯ
オーロウスキ,oːɾoɯsɯkʲi
レミエシュフスキ,ɖemʲieɕɯɸɯsɯkʲi
ヤロシェンコ,jaɾoɕeŋko
チュペル,t͡ɕɯpeɾɯ
ナポウスキー,napoɯsɯkʲiː
ウィフマン,ɰiɸɯmaɴ
グロミー,ɡɯɾomʲiː
ヴァウルツィク,baɯɾɯt͡sikɯ
サイノク,sainokɯ
ユズヴォヴィチ,jɯzɯbobʲit͡ɕi
ルディク,ɖɯdikɯ
コビエラ,kobʲieɾa
マチュイユク,mat͡ɕɯijɯkɯ
ウジェヴィチ,ɯʑebʲit͡ɕi
ソホウィチュ,sohoɰit͡ɕɯ
ジュロフスキ,d͡ʑɯɾoɸɯsɯkʲi
シェロンク,ɕeɾoŋkɯ
ポレスキ,poɾesɯkʲi
ローゼンブルム,ɖoːzembɯɾɯmɯ
スパリク,sɯpaɾʲikɯ
ウチェルスカ,ɯt͡ɕeɾɯsɯka
カイロヴィッチ,kaiɾobʲitt͡ɕi
ウィエニアワ,ɰieɲiaɰa
ウカシェフスカ,ɯkaɕeɸɯsɯka
シミドフスキ,ɕimʲidoɸɯsɯkʲi
コシチンスキ,koɕit͡ɕiĩsɯkʲi
ダシュキェヴィチ,daɕɯkʲebʲit͡ɕi
コロジェイスキ,koɾoʑeːsɯkʲi
ニャトコフスキ,ɲatokoɸɯsɯkʲi
ヘンリカ,henɖʲika
マウディク,maɯdikɯ
ルデスト,ɖɯdesɯto
スロジェフスカ,sɯɾoʑeɸɯsɯka
ジウルダ,d͡ʑiɯɾɯda
ミシエク,mʲiɕiekɯ
ストリク,sɯtoɾʲikɯ
マレーナ,maɾeːna
ミルウィウ,mʲiɾɯɰiɯ
グワヴォウナ,ɡɯɰaboɯna
カジミエルスカ,kaʑimʲieɾɯsɯka
テキエリ,tekʲieɾʲi
ヴェンギエル,beŋɡʲieɾɯ
スコチェク,sɯkot͡ɕekɯ
ブワジョイ,bɯɰaʑoi
ドゥルキェヴィチ,dɯɾɯkʲebʲit͡ɕi
ローザンスカ,ɖoːzaãsɯka
スィムズィクヴィチ,simɯzikɯbʲit͡ɕi
チャチュフ,t͡ɕat͡ɕɯɸɯ
ゲーリンガー,ɡeːɾʲiŋɡaː
エーデンベルク,eːdembeɾɯkɯ
コトゥラ,kotɯɾa
ネステルク,nesɯteɾɯkɯ
タンディラク,tandiɾakɯ
ブドキエヴィッチ,bɯdokʲiebʲitt͡ɕi
メンツェン,ment͡seŋ
ボクン,bokɯɴ
ブワワ,bɯɰaɰa
ヴィアンコウスカ,bʲiaŋkoɯsɯka
メロンク,meɾoŋkɯ
ジュク,d͡ʑɯkɯ
ウォバチュ,ɰobat͡ɕɯ
リチェムブル,ɖʲit͡ɕemɯbɯɾɯ
ベルチンスキ,beɾɯt͡ɕiĩsɯkʲi
グラピンスキー,ɡɯɾapʲiĩsɯkʲiː
モズベルク,mozɯbeɾɯkɯ
パフツカ,paɸɯt͡sɯka
ヴェンジコフスカ,bend͡ʑikoɸɯsɯka
ディポン,dipoɴ
カルチェフスカ,kaɾɯt͡ɕeɸɯsɯka
スワヴィンスキ,sɯɰabʲiĩsɯkʲi
ビエラフスカ,bʲieɾaɸɯsɯka
チチェフスカ,t͡ɕit͡ɕeɸɯsɯka
トレテル,toɾeteɾɯ
ムシャウォフスキ,mɯɕaɰoɸɯsɯkʲi
シビンスキ,ɕibʲiĩsɯkʲi
ミエザルスキー,mʲiezaɾɯsɯkʲiː
ニーミット,ɲiːmʲitto
ドルジマルスカ,doɾɯʑimaɾɯsɯka
ボイティラ,boitiɾa
カプチンスキ,kapɯt͡ɕiĩsɯkʲi
ヴァシュキエヴィッツ,baɕɯkʲiebʲitt͡sɯ
シュチェパン,ɕɯt͡ɕepaɴ
シエキエルカ,ɕiekʲieɾɯka
フレジラク,ɸɯɾeʑiɾakɯ
ヤンツェヴィッチ,jant͡sebʲitt͡ɕi
レンハルト,ɖeẽhaɾɯto
ドロジンスキー,doɾoʑiĩsɯkʲiː
シェルツプトウスキー,ɕeɾɯt͡sɯpɯtoɯsɯkʲiː
ラソウスキー,ɖasoɯsɯkʲiː
デラ,deɾa
ヤロシンスキ,jaɾoɕiĩsɯkʲi
フロンツキエヴィチ,ɸɯɾont͡sɯkʲiebʲit͡ɕi
ロスコウスカ,ɖosɯkoɯsɯka
ビエニュク,bʲieɲɯkɯ
クシュリック,kɯɕɯɾʲikkɯ
パホレツ,pahoɾet͡sɯ
ウイッチャク,ɯitt͡ɕakɯ
ビシュコフスカ,bʲiɕɯkoɸɯsɯka
ブチニスカ,bɯt͡ɕiɲisɯka
フラジク,ɸɯɾaʑikɯ
ジェブロフスカ,d͡ʑebɯɾoɸɯsɯka
ウィスニッキ,ɰisɯɲikʲkʲi
トパジュ,topaʑɯ
プルバン,pɯɾɯbaɴ
シガルスカ,ɕiɡaɾɯsɯka
バンドゥルスカ,bandɯɾɯsɯka
ペム,pemɯ
レスコヴィッツ,ɖesɯkobʲitt͡sɯ
チャルネツカ,t͡ɕaɾɯnet͡sɯka
ゼムワ,d͡zemɯɰa
マヘル,maheɾɯ
フリマ,ɸɯɾʲima
ウルゼドフスカ,ɯɾɯzedoɸɯsɯka
スィグト,siɡɯto
スタルミエルスカ,sɯtaɾɯmʲieɾɯsɯka
シエンシアラ,ɕieẽɕiaɾa
スヴァルゼンツ,sɯbaɾɯzent͡sɯ
